country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","09-04-2026 11:00:00",12.415911,75.735050,PM2.5,7,37,22
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","09-04-2026 11:00:00",12.889250,74.853000,NH3,1,2,2
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","09-04-2026 11:00:00",13.0270199,77.494094,CO,53,126,77
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","09-04-2026 11:00:00",13.029152,77.585901,OZONE,8,11,10
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","09-04-2026 11:00:00",15.459706,75.008381,PM10,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","09-04-2026 11:00:00",8.8787,76.6073,OZONE,32,36,34
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","09-04-2026 11:00:00",8.563700,76.886500,NO2,6,7,6
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","09-04-2026 11:00:00",8.5149093,76.9435879,PM10,34,56,46
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","09-04-2026 11:00:00",8.5149093,76.9435879,NO2,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","09-04-2026 11:00:00",8.5149093,76.9435879,CO,2,61,8
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","09-04-2026 11:00:00",8.5149093,76.9435879,OZONE,10,25,21
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","09-04-2026 11:00:00",23.264759,77.381568,NH3,5,12,8
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","09-04-2026 11:00:00",23.233584,77.400574,CO,14,70,39
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","09-04-2026 11:00:00",23.81748678,79.446246,PM2.5,28,67,41
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","09-04-2026 11:00:00",22.9682591,76.064118,PM2.5,45,371,183
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","09-04-2026 11:00:00",22.9682591,76.064118,CO,30,85,55
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","09-04-2026 11:00:00",26.203442,78.193251,NO2,10,94,25
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","09-04-2026 11:00:00",26.203442,78.193251,CO,28,90,38
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","09-04-2026 11:00:00",23.163174,79.973061,OZONE,3,47,16
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","09-04-2026 11:00:00",23.142888,79.916147,CO,29,82,36
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","09-04-2026 11:00:00",23.168606,79.932247,PM2.5,42,107,68
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","09-04-2026 11:00:00",23.168606,79.932247,NO2,25,33,27
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","09-04-2026 11:00:00",23.168606,79.932247,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","09-04-2026 11:00:00",23.168606,79.932247,OZONE,8,56,14
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","09-04-2026 11:00:00",26.200388,78.147714,CO,12,134,22
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","09-04-2026 11:00:00",22.7289,75.8076,PM2.5,16,432,232
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","09-04-2026 11:00:00",22.7289,75.8076,PM10,82,289,137
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","09-04-2026 11:00:00",22.7289,75.8076,SO2,7,22,12
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","09-04-2026 11:00:00",22.7289,75.8076,CO,44,82,65
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","09-04-2026 11:00:00",22.7084,75.8815,PM10,68,157,107
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","09-04-2026 11:00:00",23.163174,79.973061,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","09-04-2026 11:00:00",23.163174,79.973061,PM10,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","09-04-2026 11:00:00",11.875000,75.373200,PM2.5,62,91,82
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","09-04-2026 11:00:00",8.8787,76.6073,NO2,8,10,9
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","09-04-2026 11:00:00",22.6780,75.8559,SO2,31,36,33
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","09-04-2026 11:00:00",22.6780,75.8559,OZONE,5,11,7
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","09-04-2026 11:00:00",23.233584,77.400574,PM10,82,145,116
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","09-04-2026 11:00:00",23.218135,79.957770,NO2,31,59,42
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","09-04-2026 11:00:00",19.10122,74.73339,CO,6,50,12
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","09-04-2026 11:00:00",20.719516,77.000253,NH3,4,10,6
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","09-04-2026 11:00:00",23.108440,77.511428,NO2,10,89,38
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","09-04-2026 11:00:00",23.108440,77.511428,CO,23,84,40
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","09-04-2026 11:00:00",24.58434363,80.8549414,PM10,70,71,70
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","09-04-2026 11:00:00",24.58434363,80.8549414,CO,18,28,24
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","09-04-2026 11:00:00",19.2157840,73.1997810,SO2,1,8,4
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","09-04-2026 11:00:00",19.2157840,73.1997810,CO,1,13,4
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","09-04-2026 11:00:00",24.108970,82.645580,OZONE,2,5,3
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","09-04-2026 11:00:00",23.331731,75.045981,PM10,88,164,120
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","09-04-2026 11:00:00",23.8640158,78.80289321,PM2.5,1,61,28
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","09-04-2026 11:00:00",23.838586,78.759431,PM10,57,98,76
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","09-04-2026 11:00:00",19.10122,74.73339,PM10,45,83,64
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","09-04-2026 11:00:00",19.2157840,73.1997810,OZONE,1,27,6
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","09-04-2026 11:00:00",20.9402359,77.7895248,PM2.5,40,73,55
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","09-04-2026 11:00:00",20.9402359,77.7895248,PM10,69,116,95
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","09-04-2026 11:00:00",20.9402359,77.7895248,NO2,5,24,14
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","09-04-2026 11:00:00",20.9402359,77.7895248,CO,10,30,18
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","09-04-2026 11:00:00",20.939198,77.765701,NO2,4,16,9
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","09-04-2026 11:00:00",20.939198,77.765701,NH3,3,4,3
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","09-04-2026 11:00:00",19.863756,75.321188,CO,33,41,37
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","09-04-2026 11:00:00",19.863756,75.321188,OZONE,14,74,34
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","09-04-2026 11:00:00",20.918946,74.776388,PM10,65,91,79
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","09-04-2026 11:00:00",20.918946,74.776388,NO2,3,40,10
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","09-04-2026 11:00:00",19.8389439,75.244448,PM10,13,186,94
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","09-04-2026 11:00:00",19.9775302,79.2337086,NH3,2,4,3
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","09-04-2026 11:00:00",19.309073,73.057223,NH3,3,6,5
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","09-04-2026 11:00:00",19.16485,73.23409,SO2,3,16,9
India,Maharashtra,Beed,"Bir, Beed - MPCB","09-04-2026 11:00:00",18.988474,75.753873,CO,15,62,19
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","09-04-2026 11:00:00",19.053536,72.84643,NH3,17,61,30
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","09-04-2026 11:00:00",19.23241,72.86895,CO,13,46,38
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","09-04-2026 11:00:00",19.2243333,72.8658113,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","09-04-2026 11:00:00",19.2243333,72.8658113,NH3,1,7,4
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","09-04-2026 11:00:00",19.11074,72.86084,NH3,11,24,20
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","09-04-2026 11:00:00",19.0364585,72.8954371,NH3,11,17,13
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","09-04-2026 11:00:00",18.910000,72.820000,PM2.5,3,24,12
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","09-04-2026 11:00:00",20.555712,74.529236,NO2,7,43,17
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","09-04-2026 11:00:00",19.296481,72.840923,CO,10,32,23
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","09-04-2026 11:00:00",19.296481,72.840923,OZONE,1,11,6
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","09-04-2026 11:00:00",18.39963,76.57452,PM2.5,39,71,59
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","09-04-2026 11:00:00",18.39963,76.57452,CO,8,21,17
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","09-04-2026 11:00:00",18.39963,76.57452,OZONE,15,34,22
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","09-04-2026 11:00:00",21.001264,75.565602,PM2.5,49,107,70
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","09-04-2026 11:00:00",21.001264,75.565602,SO2,4,7,6
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","09-04-2026 11:00:00",19.083694,72.920967,SO2,1,4,3
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","09-04-2026 11:00:00",19.083694,72.920967,CO,18,18,18
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","09-04-2026 11:00:00",20.918946,74.776388,OZONE,21,61,22
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","09-04-2026 11:00:00",19.854616,75.905894,OZONE,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","09-04-2026 11:00:00",19.854616,75.905894,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","09-04-2026 11:00:00",19.0863,72.8888,SO2,29,29,29
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","09-04-2026 11:00:00",19.19709,72.82204,PM2.5,8,53,25
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","09-04-2026 11:00:00",19.19709,72.82204,PM10,32,106,66
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","09-04-2026 11:00:00",19.19709,72.82204,SO2,2,17,11
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","09-04-2026 11:00:00",18.96702,72.84214,PM10,54,99,68
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","09-04-2026 11:00:00",18.96702,72.84214,NH3,9,13,11
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","09-04-2026 11:00:00",18.96702,72.84214,CO,32,74,48
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","09-04-2026 11:00:00",19.215859,72.831718,CO,1,16,5
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","09-04-2026 11:00:00",19.215859,72.831718,OZONE,6,26,16
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","09-04-2026 11:00:00",19.0632143,72.8456324,CO,15,25,22
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","09-04-2026 11:00:00",19.0632143,72.8456324,OZONE,4,25,11
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","09-04-2026 11:00:00",19.1653323,72.922099,PM2.5,3,37,17
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","09-04-2026 11:00:00",19.1653323,72.922099,NO2,12,22,16
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","09-04-2026 11:00:00",21.143383,79.048912,PM10,74,103,87
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","09-04-2026 11:00:00",21.143383,79.048912,SO2,9,47,17
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","09-04-2026 11:00:00",21.143383,79.048912,CO,10,29,20
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","09-04-2026 11:00:00",19.173852,77.296291,SO2,6,7,7
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","09-04-2026 11:00:00",19.1878657,72.8304069,SO2,4,9,6
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","09-04-2026 11:00:00",19.1750,72.9419,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","09-04-2026 11:00:00",18.897756,72.813320,NH3,7,9,8
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","09-04-2026 11:00:00",19.060498,72.923356,OZONE,2,15,6
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","09-04-2026 11:00:00",19.000083,72.813993,PM2.5,21,55,33
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","09-04-2026 11:00:00",19.000083,72.813993,PM10,21,83,54
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","09-04-2026 11:00:00",21.121801,79.04952,PM2.5,43,72,55
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","09-04-2026 11:00:00",21.121801,79.04952,NO2,11,40,18
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","09-04-2026 11:00:00",21.121801,79.04952,NH3,1,4,2
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","09-04-2026 11:00:00",19.000084,72.856730,OZONE,2,22,10
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","09-04-2026 11:00:00",19.060498,72.923356,CO,10,101,12
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","09-04-2026 11:00:00",21.152875,79.0517531,PM2.5,18,81,53
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","09-04-2026 11:00:00",21.152875,79.0517531,NH3,3,6,4
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","09-04-2026 11:00:00",19.10861,72.83622,NO2,11,11,11
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","09-04-2026 11:00:00",18.9942180,72.8158167,NO2,12,12,12
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","09-04-2026 11:00:00",18.59051,73.77946,PM2.5,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","09-04-2026 11:00:00",18.59051,73.77946,NO2,16,31,23
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","09-04-2026 11:00:00",18.59051,73.77946,SO2,1,3,2
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","09-04-2026 11:00:00",18.59051,73.77946,CO,12,53,33
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","09-04-2026 11:00:00",18.59051,73.77946,OZONE,2,64,7
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","09-04-2026 11:00:00",18.614767,73.799516,PM2.5,22,79,48
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","09-04-2026 11:00:00",18.614767,73.799516,CO,6,101,48
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","09-04-2026 11:00:00",18.616318,73.765797,PM2.5,42,136,68
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","09-04-2026 11:00:00",19.090337,73.014232,SO2,1,2,1
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","09-04-2026 11:00:00",19.090337,73.014232,OZONE,4,21,5
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","09-04-2026 11:00:00",19.1135051,73.008978,SO2,17,19,18
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","09-04-2026 11:00:00",19.008751,73.016620,NH3,6,7,6
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","09-04-2026 11:00:00",19.02579,73.10297,PM10,41,64,51
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","09-04-2026 11:00:00",19.02579,73.10297,NH3,3,5,4
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","09-04-2026 11:00:00",19.0630,73.1209,NH3,3,5,4
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","09-04-2026 11:00:00",19.265594,76.761463,PM2.5,35,119,66
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","09-04-2026 11:00:00",19.265594,76.761463,SO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","09-04-2026 11:00:00",18.640051,73.848956,PM10,43,102,74
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","09-04-2026 11:00:00",18.640051,73.848956,CO,2,50,30
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","09-04-2026 11:00:00",18.63673,73.82487,NO2,9,27,16
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","09-04-2026 11:00:00",20.021503,73.813844,SO2,2,15,7
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","09-04-2026 11:00:00",19.950220,73.731480,OZONE,17,60,34
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","09-04-2026 11:00:00",19.9591346,73.7788008,PM2.5,35,101,56
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","09-04-2026 11:00:00",20.0073285,73.7762427,NH3,3,3,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","09-04-2026 11:00:00",20.021503,73.813844,PM2.5,31,56,44
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","09-04-2026 11:00:00",19.9591346,73.7788008,NO2,7,14,9
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","09-04-2026 11:00:00",19.9591346,73.7788008,CO,12,32,20
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","09-04-2026 11:00:00",18.616318,73.765797,NO2,11,42,20
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","09-04-2026 11:00:00",18.616318,73.765797,NH3,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM","09-04-2026 11:00:00",18.664282,73.763966,CO,49,83,76
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","09-04-2026 11:00:00",19.090337,73.014232,NO2,8,21,13
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB","09-04-2026 11:00:00",26.05374,91.86796,CO,4,107,17
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","09-04-2026 11:00:00",25.5803419,91.8942571,PM2.5,NA,NA,NA
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","09-04-2026 11:00:00",25.5803419,91.8942571,NO2,10,36,27
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","09-04-2026 11:00:00",25.5586,91.8985,PM2.5,1,15,9
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","09-04-2026 11:00:00",25.5586,91.8985,CO,5,42,6
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","09-04-2026 11:00:00",18.547056,73.826908,CO,12,33,18
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","09-04-2026 11:00:00",17.6336264,75.9132495,PM2.5,33,64,45
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","09-04-2026 11:00:00",17.65439,75.90649,PM2.5,55,82,66
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","09-04-2026 11:00:00",17.65439,75.90649,SO2,1,7,3
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB","09-04-2026 11:00:00","19.2307571 ",73.1551920,SO2,1,6,2
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB","09-04-2026 11:00:00","19.2307571 ",73.1551920,CO,4,37,14
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","09-04-2026 11:00:00",19.222279,72.957979,NH3,3,3,3
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","09-04-2026 11:00:00",19.222279,72.957979,SO2,1,22,9
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","09-04-2026 11:00:00",23.7176342,92.7192841,SO2,14,15,15
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","09-04-2026 11:00:00",19.26777,72.97182,PM10,38,106,58
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","09-04-2026 11:00:00",18.454450,73.854155,PM10,24,62,39
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","09-04-2026 11:00:00",18.454450,73.854155,NO2,1,24,8
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","09-04-2026 11:00:00",20.34652,85.81630,CO,68,91,69
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","09-04-2026 11:00:00",20.34652,85.81630,OZONE,4,54,21
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","09-04-2026 11:00:00",22.06156703,85.47409613,PM10,21,118,82
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","09-04-2026 11:00:00",21.941841,86.728318,NH3,1,2,2
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","09-04-2026 11:00:00",21.941841,86.728318,CO,2,42,12
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","09-04-2026 11:00:00",20.240790,85.836784,NO2,NA,NA,NA
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","09-04-2026 11:00:00",21.51161,86.89088,OZONE,43,86,66
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","09-04-2026 11:00:00",22.1166054,85.3945546,NO2,12,19,15
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","09-04-2026 11:00:00",22.1166054,85.3945546,SO2,14,36,19
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","09-04-2026 11:00:00",20.94185,86.11510,NO2,6,28,12
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","09-04-2026 11:00:00","20.48891     ","85.84768     ",SO2,5,7,6
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","09-04-2026 11:00:00",21.8004996,83.8396977,PM2.5,6,72,31
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","09-04-2026 11:00:00",21.8004996,83.8396977,PM10,8,100,44
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","09-04-2026 11:00:00",21.8004996,83.8396977,NH3,6,6,6
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","09-04-2026 11:00:00",20.94185,86.11510,PM2.5,15,45,33
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","09-04-2026 11:00:00",25.6635413,94.0989878,PM10,14,54,26
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","09-04-2026 11:00:00",25.6635413,94.0989878,NO2,3,4,4
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","09-04-2026 11:00:00",20.832874,85.104082,PM10,24,384,95
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","09-04-2026 11:00:00",31.0325454,76.5623046,NO2,NA,NA,NA
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","09-04-2026 11:00:00",31.0325454,76.5623046,SO2,8,16,13
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","09-04-2026 11:00:00",26.470859,74.646594,PM2.5,49,86,60
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","09-04-2026 11:00:00",26.470859,74.646594,NO2,22,33,29
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","09-04-2026 11:00:00",26.470859,74.646594,CO,16,84,49
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","09-04-2026 11:00:00",27.554793,76.611536,PM10,67,121,93
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","09-04-2026 11:00:00",27.554793,76.611536,NO2,29,65,41
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","09-04-2026 11:00:00",27.554793,76.611536,NH3,11,16,12
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","09-04-2026 11:00:00",27.554793,76.611536,OZONE,17,90,38
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","09-04-2026 11:00:00",23.555190,74.440010,SO2,2,13,4
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","09-04-2026 11:00:00",28.018792,73.292658,CO,8,48,29
